10.6978	-5.516142	3.76808
-7.266986	8.63159	-5.479351
5.67768	-10.59508	6.19907
0.857455	-2.270317	-0.787824
2.06829	-3.161817	11.1914
-9.335165	-3.903443	7.29888
2.63441	-2.417345	-2.564181
-7.683696	1.96946	-11.982632
11.6049	0.597277	9.19402
-0.831861	-6.882298	3.88253
5.15917	6.9915	-7.832263
-5.678296	-5.217386	-4.864619
2.98906	-0.295668	1.67946
1.46394	-9.313087	8.77271
-9.114413	-8.708283	5.64563
5.69553	6.05318	10.064
0.903224	9.70503	4.49158
-10.945214	9.08075	1.35283
-3.48421	-0.153466	-10.934406
-3.720088	11.4322	4.22863
-9.468113	8.63069	-3.14904
-4.639682	4.02821	5.9092
11.1161	-9.374951	10.3053
-1.978245	-4.816289	-3.414094
-11.797706	9.8452	-3.89697
4.20812	-8.989061	-11.809585
2.63366	-8.245794	11.025
-4.231765	4.14008	-11.762056
1.42745	-2.774102	4.90438
3.61405	5.77121	-9.794589
-10.277462	-10.175095	-5.102501
0.900712	-8.535392	-4.425264
5.03413	-11.529342	3.2911
9.53279	-10.388731	8.67386
0.886165	5.52719	10.3834
8.90487	-6.347089	-11.888363
11.3098	7.38684	-10.478881
10.3306	4.76234	-8.095748
3.80656	-5.192849	9.80637
-11.430768	3.54682	-8.996714
1.62843	-10.383432	3.85774
-10.553227	-7.474089	-5.382871
-2.046118	-1.261693	2.41259
2.51517	6.33543	-7.518529
-6.483252	-5.588361	11.0127
7.51735	8.62585	2.05304
-4.080986	-3.338828	-2.819265
-9.747459	7.28945	-7.682789
1.25495	-7.470117	7.19594
-5.856805	8.63509	-10.500864
-8.88123	-4.380372	10.739
-12.11555	8.77217	-7.861795
4.38447	1.25514	6.74183
2.08426	11.8273	-12.195511
4.11111	8.86998	9.16989
-9.81971	-1.345954	-8.601362
9.94572	-9.977964	-8.099047
6.36491	-3.920373	8.91624
2.18007	8.83183	-6.267025
12.0054	6.35657	2.7259
3.05988	7.76833	-11.502169
6.21451	-1.184399	-9.942205
-3.903826	-3.225928	-5.766511
1.37661	-7.845495	4.52378
0.4724	-11.275723	-3.216863
4.9432	-5.535929	7.39609
-0.431381	4.98942	1.24578
-1.302235	-5.03619	-9.940886
1.89079	10.973	0.962681
-4.492541	6.53441	7.00135
-2.521697	-0.337676	-2.252299
9.54858	-9.349182	3.54896
2.62541	11.758	-3.126514
-3.016449	6.21803	-11.458113
-3.430143	10.0649	11.3167
-1.036246	11.9393	-5.239854
-3.672488	12.1341	-5.230875
-8.286571	-5.057444	-11.628522
-8.674338	10.2846	1.63115
-6.190901	-2.907373	-4.27464
-3.721278	-6.610463	10.1918
9.64304	8.84702	-11.838926
0.104921	12.0915	-7.503591
-12.101305	6.74174	12.2877
3.44918	-11.03253	11.5467
2.34852	-5.873918	12.1322
-0.080688	-2.802041	-9.560034
-9.992669	-0.860155	-1.568382
-9.397165	-4.887906	-2.561978
-5.172081	8.83451	7.72257
1.68077	7.27942	4.25193
4.60042	0.960662	-11.282387
-10.539787	10.4153	3.86586
-3.436824	-1.826916	9.39405
-6.572317	10.9641	-9.636093
0.402549	-0.39179	-9.028902
5.26334	-8.564068	-2.459241
-9.376065	-11.772084	11.3392
7.78925	-1.178924	-7.706301
-2.634965	9.20788	3.09105
3.26858	-5.643793	1.08604
7.57976	-7.369965	-3.28531
-4.581411	-1.805889	11.6661
-11.270891	12.3643	-4.367944
9.32879	-10.682004	-1.672093
6.70685	8.02395	8.84002
8.39331	-9.297737	6.18454
-7.689288	1.34614	3.52526
-9.578907	4.5835	6.50238
4.25584	-1.598905	-12.199327
-6.915082	-9.921464	-3.795324
-4.036544	-5.011474	6.10997
7.53364	11.8488	11.8939
3.10879	7.154	10.9968
5.21856	8.20054	2.63754
-3.395303	-10.070628	4.18394
1.40571	2.38678	-1.970748
-6.507342	-0.285513	-4.56034
-1.825018	-2.368465	-4.207947
-9.603289	-7.264441	-10.988314
-10.092535	2.37714	-7.218523
2.86224	9.67807	11.4071
12.0676	-2.257008	-1.546396
-1.677961	3.2548	5.85052
-4.247041	5.65687	11.0175
0.134396	-8.719185	11.1788
5.44606	-3.715057	-3.915192
7.60633	8.59484	-7.236356
5.38005	7.69575	-10.659792
-4.474675	-5.716287	-2.385344
-8.357681	-0.20671	-11.02865
-5.435243	4.8154	-7.218447
-10.397207	10.4931	-11.59928
8.09647	-10.830339	-11.358914
-6.525979	11.7993	-4.777265
-8.214607	9.58839	-0.803156
-10.437901	5.86533	-5.865274
-5.533115	-1.421749	-2.018931
11.203	-6.104364	0.257296
8.36876	6.69711	10.1804
-11.287473	-2.406989	5.25232
-8.421789	0.281144	10.9267
4.13981	3.65663	-1.668783
-2.973607	1.98588	-4.049159
7.89949	8.03741	-9.803694
9.8906	-10.080788	0.78145
10.023	-11.449685	11.7691
-5.01708	9.37471	-8.192368
-0.684471	2.49625	-6.186358
1.5584	-9.405818	0.177721
7.50328	-10.847998	2.32524
3.95831	-1.018669	-0.824267
7.79275	-0.694663	1.09587
10.0439	3.52971	-2.879901
-0.185831	-3.827975	-12.1055
-6.877683	7.61792	-2.922865
-10.850197	-4.696184	-11.362605
-5.970906	-12.042372	4.60289
-6.520414	4.80584	4.30288
12.2451	7.89913	7.90533
0.987076	4.10623	-9.98949
10.1905	2.70028	2.42338
7.97277	1.97802	11.2092
-2.149915	12.2691	-2.922895
8.31789	-1.976997	5.78434
1.17534	3.81584	-4.593381
10.4447	6.39363	-3.488197
9.42542	-3.042388	-8.12548
6.63396	-12.183514	-1.788183
2.44875	-3.280904	-11.020582
11.5575	3.30018	8.75788
-6.373349	1.44219	10.3461
-7.071289	2.24241	-3.456344
6.23938	11.6299	-4.240953
-4.457798	8.15928	-3.437044
11.7398	11.8608	-11.184989
7.82691	-0.430786	3.8535
0.271198	-0.583467	6.86021
-3.132567	-3.059548	4.22989
-11.486185	10.9513	-9.256447
5.98582	-0.719431	5.59615
4.96305	12.3546	-8.39776
12.1309	9.46043	12.1689
10.4013	-8.070802	5.72491
9.95964	-0.12757	-8.504532
-9.029299	10.881	-5.096851
-5.679737	-6.01848	8.2128
-11.77601	11.8555	11.2931
-0.017606	0.10802	9.39536
7.61385	0.868718	-9.588259
-1.752926	10.2661	5.44874
-2.853156	4.34998	3.52185
-9.751311	7.98562	-12.2869
5.26915	8.47674	11.6502
1.34067	-0.395235	3.86637
-4.214071	-0.163932	-8.314406
7.94117	3.58896	-9.037907
-1.436452	11.5227	7.81498
11.8574	-7.687981	-1.542377
6.95999	-9.23283	-7.573191
1.9248	5.01879	-0.830008
-5.08683	-10.141366	-6.023304
4.37716	10.8927	2.12627
-9.343685	10.2555	10.7535
-3.386656	-6.309146	-5.334946
-6.81459	-9.090679	-8.139912
4.5536	2.10922	2.07935
8.19998	0.386525	6.82479
-1.801245	-10.35465	11.4687
4.41804	-7.373149	-7.261481
-1.727552	8.93017	0.662394
-7.447553	5.00361	-2.294841
-8.340561	1.16562	-5.527458
4.46219	-4.23971	12.2161
7.07156	-10.043023	-0.205621
11.5042	1.76679	-4.620482
0.164601	-9.869851	6.58128
12.2995	5.38272	6.96514
3.29362	-6.892759	5.96208
3.35067	-6.534407	3.58113
8.17143	4.34959	4.34403
5.84939	5.79141	1.37228
8.96916	1.75181	4.50225
1.48125	-11.779506	-1.029981
-9.778575	9.98441	-7.760284
2.58781	2.56155	11.7541
-8.749586	9.46155	-10.079813
0.181274	0.724942	1.68451
1.96687	-7.952018	-10.72836
4.701	1.94995	-6.914325
8.0008	9.30368	10.5656
10.6773	-10.685271	-10.540146
-10.630241	5.81099	-10.468271
-6.101969	-9.33606	-10.588235
-0.751473	8.10877	-10.808037
-9.748019	6.63967	-1.535842
11.331	5.79558	9.51423
5.46174	-8.086268	6.74252
10.8357	2.48839	-9.299664
-4.72943	2.26454	-8.216303
6.40525	12.0012	-10.57939
-1.386073	-5.784853	10.3419
-7.727893	9.87817	8.50832
-8.596576	-10.755175	3.82974
4.31807	-0.567368	8.46234
10.6476	10.4159	-7.322721
-1.0338	-6.013076	1.56777
11.8575	6.39059	-5.930833
-7.185967	-1.978052	7.47861
-7.846346	-12.22118	-11.383677
5.59663	-5.328753	-8.352175
-8.037196	7.39352	7.5581
6.35477	-5.517653	-11.125603
